county,state,county_state,cfips,venturedensityoct18,venturedensityjan19,venturedensitymar20,venturedensityfeb20,venturedensityjan20,venturedensitydec19,venturedensitynov19,venturedensityoct19,venturedensitysep19,venturedensityaug19,venturedensityapr18,venturedensityjul20,venturedensityjun20,venturedensitymay20,venturedensityapr20,venturedensityaug20,venturedensitysep20,highlyactivemar20,highlyactivefeb20,highlyactivejan20,highlyactivedec19,highlyactivenov19,highlyactiveoct19,highlyactivesep19,highlyactiveaug19,highlyactiveoct18,highlyactivejan19,highlyactiveapr18,highlyactivejul20,highlyactivejun20,highlyactivemay20,highlyactiveapr20,highlyactiveaug20,highlyactivesep20,unemployment2018,population,change_income16_18,pctbroadband,pctblack,pctnative,pctasian,pcthispanic,pctagriculture,pctconstruction,pctwholesale,pctretail,pcttransportation,pctinformation_tech,pctfinance,pctprofessional,pcteducation,pctpublic,pcthighschool,pctcollege,pctmillennial,pctgenx,pctbabyboomer,net_migration,pctforeignborn,prosperityindex2018,change_prosperity_07_18,medinc2018,medinc2017,medinc2016,prosperityindex2016,change_prosperity_07_16
Miller,Arkansas,"Miller County, AR",5091,1.525214076,1.493152618,1.458800912,1.323684335,1.48170197,1.488572359,1.470251441,1.472541571,1.541244864,1.552695513,0.900013745,1.488572359,1.509183288,1.4839921,1.467961311,1.495442629,1.495442629,0.354967237,0.283973813,0.373288155,0.373288155,0.341226578,0.348096907,0.359547466,0.361837596,0.400769472,0.332066149,0.357289553,0.336646348,0.327485919,0.352677137,0.350387037,0.327485919,0.309165031,8,43666,1948,55.79999924,24.94389343,0.588558614,0.130536348,2.899281025,2.099999905,6,3.099999905,14.5,5.800000191,1.799999952,3.900000095,7.300000191,21.5,6.400000095,85.5,14.5,20,25.79999924,21.69999886,1412,0.099619843,29.96484375,-7.573123932,41903,41862,39955,38.05466843,0.516700745
Mississippi,Arkansas,"Mississippi County, AR",5093,0.735310733,0.766985655,0.830335557,0.796398103,0.787348151,0.789610624,0.791873097,0.789610624,0.789610624,0.79413563,0.282811821,0.920835316,0.891422868,0.852960467,0.834860504,0.927622795,0.91631031,0.153849632,0.153849632,0.156112134,0.140274674,0.138012171,0.138012171,0.14479965,0.153849632,0.115387231,0.117649719,0.126508266,0.167424604,0.169687092,0.165162101,0.174212083,0.162899613,0.156112134,11.60000038,44199,2234,50.79999924,34.77001953,0.061087355,0.20588702,3.902803421,5.300000191,4.599999905,2.400000095,11.80000019,4.599999905,2.099999905,3.200000048,3.900000095,21.29999924,4.5,80.40000153,12.60000038,19.60000038,25,20.10000038,-239,0.057060115,19.48734283,-12.42292023,37237,36417,35003,20.42527008,-11.48499298
Monroe,Arkansas,"Monroe County, AR",5095,0.570140541,0.225404397,0.225404397,0.212145314,0.212145314,0.212145314,0.23866348,0.251922578,0.225404397,0.251922578,0.079554498,0.225404397,0.23866348,0.225404397,0.225404397,0.23866348,0.23866348,0.079554498,0.092813574,0.092813574,0.079554498,0.079554498,0.039777249,0.039777249,0.066295415,0.053036332,0.039777249,0.079554498,0.079554498,0.092813574,0.079554498,0.079554498,0.079554498,0.092813574,9.100000381,7542,3649,27.5,40.85123062,0.092813574,0.411031544,2.399893761,9.899999619,5.300000191,5.400000095,10.5,5.5,0.600000024,3.5,3.799999952,18,9.5,78.19999695,9.100000381,15.69999981,24.59999847,27.10000038,-288,0.106072657,14.11354828,-13.1448288,35190,31584,31541,20.86161804,-6.396759033
"Montgomery County, Arkansas",,"Montgomery County, AR",5097,1.747252703,1.967032909,2.395604372,2.329670429,2.417582512,2.285714388,2.241758347,2.252747297,2.307692289,2.31868124,1,2.362637281,2.351648331,2.384615421,2.428571463,2.329670429,2.285714388,0.494505495,0.494505495,0.505494535,0.417582422,0.428571433,0.417582422,0.384615391,0.373626381,0.307692319,0.34065935,0.363592952,0.516483545,0.505494535,0.538461566,0.538461566,0.505494535,0.516483545,4.400000095,9100,2752,43.79999924,0.582417548,1.351648331,0.736263692,3.901098967,13.39999962,13,1.200000048,5.400000095,5.599999905,0.400000006,2.599999905,5.300000191,22.5,4,79.80000305,12.5,12.5,25.5,29.30000114,-479,0.005164835,29.31000519,-19.13418579,37855,35252,35103,32.27593994,-16.16825104
Nevada,Arkansas,"Nevada County, AR",5099,0.449930787,0.126903549,0.334563911,0.334563911,0.334563911,0.334563911,0.311490536,0.323027223,0.299953848,0.288417161,0.103830181,0.380710661,0.357637286,0.334563911,0.323027223,0.380710661,0.369173974,0.046146747,0.046146747,0.069220118,0.057683434,0.057683434,0.034610059,0.034610059,0.034610059,0.126903549,0.034610059,0.126903549,0.046146747,0.046146747,0.046146747,0.046146747,0.057683434,0.046146747,4.800000191,8668,6885,31.20000076,33.97554016,0.219197035,1.315182209,0.299953848,5.300000191,4.800000191,4.699999809,9.199999809,8.199999809,0.100000001,2.5,4,27.60000038,2.900000095,83.09999847,15.10000038,15.39999962,24.60000038,26,377,0.02134287,32.94858551,-3.675750732,37635,36995,30750,38.13316345,1.508827209
Newton,Arkansas,"Newton County, AR",5101,1.677516222,2.578868389,2.616424561,2.578868389,2.679018497,2.666499853,2.704056025,2.716574907,2.804206371,2.804206371,1.014021039,2.679018497,2.65398097,2.65398097,2.628943443,2.666499853,2.666499853,0.751126707,0.68853277,0.713570356,0.68853277,0.625938892,0.613420129,0.701051593,0.72608912,0.36304456,0.538307488,0.376232803,0.713570356,0.713570356,0.788682997,0.751126707,0.663495243,0.638457716,4,7988,6720,46.90000153,0,1.12669003,0.488232344,1.076614976,6.900000095,9.5,1.299999952,10.69999981,10.69999981,2.299999952,3.900000095,4.199999809,24.10000038,2.099999905,80.40000153,14.80000019,13.19999981,23.70000076,31.5,-497,0.051076613,32.75493622,8.519691467,39896,38134,33176,47.32418823,23.08894348
Ouachita,Arkansas,"Ouachita County, AR",5103,0.780491769,0.165803954,0.16984795,0.173891947,0.177935943,0.173891947,0.190067932,0.19815594,0.181979939,0.173891947,0.149627954,0.190067932,0.181979939,0.177935943,0.173891947,0.202199936,0.202199936,0.044483986,0.048527986,0.060659982,0.064703979,0.068747975,0.072791979,0.064703979,0.068747975,0.181979939,0.056615982,0.177935943,0.056615982,0.056615982,0.048527986,0.056615982,0.048527986,0.048527986,8.300000191,24728,3654,45.09999847,40.59365845,0.190067947,0.064703979,1.997735381,3,7.099999905,1.399999976,10.10000038,4.5,1.100000024,3.400000095,6.599999905,24.20000076,5.699999809,86.19999695,16.60000038,16.29999924,25.10000038,25.40000153,671,0.009382077,29.30235291,-15.22899246,34887,32136,31233,29.72940826,-14.8019371
Perry,Arkansas,"Perry County, AR",5105,2.791333199,0.292797178,0.302557081,0.273277372,0.341596723,0.341596723,0.322076917,0.341596723,0.322076917,0.33183682,0.16591841,0.341596723,0.351356626,0.302557081,0.312317014,0.351356626,0.351356626,0.04879953,0.04879953,0.078079253,0.058559436,0.04879953,0.058559436,0.04879953,0.058559436,1.434706211,0.068319343,1.427874327,0.04879953,0.058559436,0.068319343,0.04879953,0.039039627,0.04879953,6.5,10246,252,53,2.547335625,0.292797208,0.10735897,2.371657372,4.5,10.69999981,2.799999952,12.5,6.800000191,2.799999952,4,7.800000191,17.39999962,4.800000191,82.19999695,10.60000038,15.79999924,26.10000038,26.5,144,0.372047633,26.94033051,-17.06005096,46071,46168,45819,47.24338531,3.243003845
Phillips,Arkansas,"Phillips County, AR",5107,0.66235137,0.587084174,0.617191017,0.607155383,0.592101991,0.587084174,0.592101991,0.632244468,0.602137566,0.622208834,0.190676898,0.592101991,0.602137566,0.6121732,0.627226651,0.6121732,0.6121732,0.135480955,0.135480955,0.135480955,0.130463138,0.125445336,0.130463138,0.140498772,0.150534391,0.140498772,0.130463138,0.151370689,0.155552208,0.145516589,0.140498772,0.145516589,0.150534391,0.155552208,15.69999981,19929,2434,42.20000076,62.22088242,0.010035627,0.115409702,1.665914059,8.699999809,2.5,3.599999905,12.39999962,7.199999809,0.600000024,1.5,3,29.89999962,5.5,76.40000153,11.69999981,17.70000076,22.70000076,23.10000038,492,0.014802549,20.71295166,10.02198792,29263,26652,26829,28.60276031,17.91179657
Pike,Arkansas,"Pike County, AR",5109,1.016610742,0.462920934,0.526459098,0.526459098,0.535535991,0.517382205,0.544612885,0.544612885,0.562766612,0.553689778,0.317690849,0.517382205,0.526459098,0.526459098,0.535535991,0.490151584,0.490151584,0.136153221,0.154306978,0.154306978,0.1452301,0.136153221,0.117999457,0.136153221,0.117999457,0.272306442,0.136153221,0.254152685,0.154306978,0.154306978,0.154306978,0.1452301,0.1452301,0.1452301,5.099999905,11017,2887,45.10000229,3.0316782,0.308613956,0.698919892,6.598892689,11,8.5,2.400000095,10.89999962,4.800000191,0.100000001,3.700000048,2.5,22,4.599999905,81.40000153,14.80000019,16.10000038,26.79999924,24.10000038,214,0.01071072,39.3415947,2.334587097,37406,36893,34519,43.96730804,6.960300446
Poinsett,Arkansas,"Poinsett County, AR",5111,0.596742749,0.165761888,0.19891426,0.190626159,0.190626159,0.186482117,0.190626159,0.194770217,0.190626159,0.203058302,0.066304751,0.194770217,0.19891426,0.19891426,0.190626159,0.203058302,0.19891426,0.049728565,0.049728565,0.045584518,0.049728565,0.053872611,0.053872611,0.049728565,0.049728565,0.09945713,0.029008329,0.09945713,0.053872611,0.049728565,0.045584518,0.045584518,0.053872611,0.053872611,5.400000095,24131,4114,48.29999542,5.954995632,0.236210689,0.116033316,2.755791426,8.800000191,7,2.200000048,12.30000019,4.599999905,2,3.700000048,6.300000191,21.20000076,3.900000095,78.69999695,9.600000381,18.39999962,26,23.20000076,478,0.138494059,18.41972351,-19.56310654,39277,37487,35163,29.36695099,-8.615879059
Polk,Arkansas,"Polk County, AR",5113,1.38491869,0.280926555,0.266140968,0.256283879,0.256283879,0.266140968,0.266140968,0.271069497,0.266140968,0.271069497,0.118284866,0.256283879,0.261212409,0.271069497,0.271069497,0.261212409,0.261212409,0.073928043,0.083785117,0.083785117,0.083785117,0.083785117,0.083785117,0.083785117,0.083785117,0.231641203,0.0542139,0.211927056,0.07885658,0.068999507,0.083785117,0.083785117,0.068999507,0.068999507,8.5,20290,3833,45.09999847,0.37949729,1.187777281,0.384425819,6.298669338,5.400000095,9.699999809,1.5,12,4.699999809,0.600000024,4.099999905,6.099999905,26.20000076,4.099999905,84.30000305,12.30000019,15.20000076,24.20000076,26.40000153,-40,0.01084278,32.82118988,-3.422863007,37035,33870,33202,28.59583282,-7.648220062
Pope,Arkansas,"Pope County, AR",5115,2.010870457,1.803286433,2.021962643,2.014039755,2.037808895,2.029885769,2.040977955,2.053654909,2.045731783,2.039393425,0.871535659,1.990270495,1.969670534,1.972839832,2.004532099,1.980762839,1.953824401,0.489644557,0.497567624,0.522921383,0.491229177,0.465875417,0.467460036,0.453198522,0.465875417,0.475383073,0.396152556,0.440492749,0.456367761,0.443690866,0.502321482,0.492813796,0.440521657,0.431014001,7.300000191,63107,1380,62.00000381,2.738206387,0.38506031,0.976119936,8.200357437,2.900000095,6.599999905,2,11.60000038,6.900000095,1.200000048,4.400000095,7.5,23.79999924,2.599999905,83.5,21.29999924,22.70000076,23.89999962,19.89999962,-177,0.005086599,35.94507599,-8.342311859,41914,40668,40534,41.47157669,-2.815811157
Prairie,Arkansas,"Prairie County, AR",5117,0.515958726,0.27597791,0.347972155,0.359971195,0.359971195,0.299975991,0.311975032,0.311975032,0.299975991,0.311975032,0.071994238,0.335973114,0.347972155,0.347972155,0.359971195,0.323974073,0.323974073,0.02399808,0.02399808,0.035997119,0.02399808,0.035997119,0.035997119,0.02399808,0.04799616,0.155987516,0.071994238,0.141988635,0.035997119,0.02399808,0.02399808,0.02399808,0.035997119,0.035997119,7.599999905,8334,4346,35.59999847,13.36693001,0.359971195,0.02399808,0.407967329,14.89999962,7.400000095,4.099999905,13.69999981,8.399999619,0.300000012,3.099999905,6.699999809,19.29999924,3.099999905,82.40000153,13,15.39999962,25.5,26.79999924,113,0.140388772,21.97167206,-11.15119171,41846,41244,37500,37.21198273,4.089118958
Pulaski,Arkansas,"Pulaski County, AR",5119,4.618612289,3.188822985,3.459365129,3.436139345,3.453494787,3.448390245,3.974926472,3.978244305,3.978244305,3.957570791,1.443826795,4.055578709,4.056344032,4.032608032,4.010403156,4.07472086,4.028269291,0.809329093,0.83229965,0.862927079,0.823366642,0.898148596,0.889726043,0.870839119,0.909889102,0.979311168,0.701622725,0.972456992,0.891002178,0.892278314,0.93719852,0.942303061,0.890491724,0.880537808,5.900000095,391806,2992,62.59999847,35.71384811,0.234299615,2.127328396,5.945289135,0.5,5.199999809,2.200000048,11.89999962,5,3.200000048,7.199999809,9.300000191,27.70000076,7,90.09999847,32.90000153,22,25.70000076,20.70000076,84,0.001036227,51.78362656,-9.212284088,50093,48850,47101,60.44465637,-0.551254272
Randolph,Arkansas,"Randolph County, AR",5121,1.296633244,1.461555958,1.472929955,1.461555958,1.461555958,1.472929955,1.48999095,1.512738824,1.529799819,1.529799819,0.72793448,1.455868959,1.398999095,1.438807964,1.433120966,1.512738824,1.501364827,0.454959065,0.494767964,0.500454962,0.477706999,0.47202003,0.477706999,0.437898099,0.506141961,0.352593273,0.409463137,0.321378022,0.443585068,0.437898099,0.443585068,0.443585068,0.432211101,0.432211101,3.5,17584,552,53.5,1.046405792,0.591446757,0.045495905,1.774340272,8.800000191,6.199999809,1.299999952,10.69999981,8.300000191,0.600000024,3.200000048,2.400000095,32.29999924,2.299999952,83.30000305,13.69999981,17,24.5,24.79999924,-85,0.039922658,33.560112,-0.67729187,36870,35930,36318,26.04931641,-8.188087463
St. Francis,Arkansas,"St. Francis County, AR",5123,0.484772235,0.595788777,0.680901468,0.66609925,0.658698142,0.66609925,0.654997587,0.651297033,0.617992103,0.64019537,0.262739152,0.721607506,0.717906952,0.703104734,0.669799805,0.736409724,0.732709169,0.140620947,0.144321501,0.144321501,0.118417643,0.114717096,0.114717096,0.122118197,0.122118197,0.05180772,0.125818744,0.059702229,0.133219853,0.122118197,0.140620947,0.133219853,0.148022056,0.144321501,10,27023,290,31.59999847,52.78836441,0.222033083,0.310846329,4.662694931,3.799999952,5.900000095,4.699999809,12.19999981,7.400000095,1.299999952,2.200000048,5,23.79999924,8.699999809,78,10.39999962,20.79999924,27.09999847,21.5,-935,0.042075269,8.897727966,-4.680038452,35356,33102,35066,22.30686951,8.729103088
Saline,Arkansas,"Saline County, AR",5125,1.575572968,2.933109522,3.241994619,3.191811562,3.241994619,3.233342171,3.278333902,3.28439045,3.229881287,3.23247695,1.318601489,3.313808203,3.306020975,3.286986113,3.254107714,3.309482098,3.32851696,0.702561915,0.73284477,0.75880152,0.727653444,0.717270732,0.728518665,0.714675069,0.756205797,0.344359159,0.6376701,0.32979238,0.68958354,0.686987877,0.730249107,0.738036096,0.693044484,0.687853098,4.300000191,115577,4520,59.90000153,6.028881073,0.288984835,1.00885129,4.235271931,0.300000012,8.100000381,3.400000095,13.89999962,4.699999809,2.599999905,5.900000095,7.599999905,25.79999924,5.599999905,89.30000305,24.5,18.10000038,27,22.40000153,-140,0.002552411,64.24094391,0.358230591,62152,58985,57632,74.38471985,10.50200653
Scott,Arkansas,"Scott County, AR",5127,0.909858346,3.798893213,3.97711277,3.198574305,3.986492872,3.967732906,4.014632702,4.070912838,3.986492872,3.995872736,1.097458005,3.920832872,3.94897294,3.911453009,3.939592838,3.873933077,3.873933077,1.228777766,0.694118738,1.275677681,1.228777766,1.181877851,1.191257834,1.163117886,1.247537732,0.187599659,0.47837913,0.239189565,1.14435792,1.106837988,1.247537732,1.266297698,1.078698039,1.041178107,10.60000038,10661,-2352,41.5,0.131319761,1.547697186,3.076634407,7.372666836,8.199999809,3.5,0.800000012,10.30000019,3.200000048,0.800000012,2.700000048,1.799999952,26.29999924,3.900000095,76.40000153,10.60000038,15.5,26.20000076,23.89999962,1146,0.007034987,26.45874786,-7.572967529,35509,37396,37861,31.9596405,-2.07207489
Searcy,Arkansas,"Searcy County, AR",5129,1.121189237,1.940035224,2.015620947,1.940035224,2.053413868,1.952632904,1.927437663,1.927437663,2.040816307,1.864449501,0.995212913,2.003023386,2.028218746,2.015620947,2.066011667,2.078609228,2.141597271,0.529100537,0.516502917,0.541698158,0.478709996,0.491307646,0.529100537,0.60468632,0.516502917,0.277147889,0.466112375,0.270414025,0.491307646,0.529100537,0.566893399,0.566893399,0.503905237,0.516502917,3.599999905,7938,848,42.79999924,0.428319484,1.234567881,1.184177399,1.347946525,5.5,11.30000019,4.800000191,14.69999981,3.799999952,0.100000001,5.900000095,7.300000191,21.20000076,3.099999905,84.59999847,14.39999962,15.60000038,23.09999847,29.70000076,-1774,0.1478962,36.85726547,24.2529335,36390,36716,35542,26.55722809,13.95289612
Sebastian,Arkansas,"Sebastian County, AR",5131,3.331736803,3.182542801,3.268132925,3.262636423,3.296401262,3.479360104,3.524118423,3.543749094,3.546104908,3.562594652,1.459745169,3.239079475,3.237509012,3.262636423,3.25635457,3.25085783,3.272059202,0.669802368,0.693359315,0.778164268,0.828419089,0.800935984,0.795439363,0.786016583,0.814284921,0.687862694,0.737332284,0.658625901,0.643104494,0.644674957,0.694929779,0.696500242,0.64624542,0.629755557,5.599999905,127351,3217,60.19999695,6.507212639,1.27757144,4.321127892,13.38112831,2.200000048,5.599999905,3,12.39999962,5.599999905,1.700000048,3.700000048,7.199999809,22.60000038,2.299999952,82.5,18.79999924,20,26,20.89999962,4,0.017086634,31.90898895,-15.31542587,43240,40932,40023,43.49401855,-3.730396271
Sevier,Arkansas,"Sevier County, AR",5133,0.558366776,0.517652512,0.796835899,0.80846858,0.825917542,0.831733823,0.80846858,0.791019619,0.628162622,0.756121695,0.197754905,0.686325848,0.692142129,0.80265224,0.80265224,0.692142129,0.697958469,0.267550737,0.284999698,0.296632349,0.267550737,0.255918115,0.267550737,0.15122433,0.284999698,0.116326407,0.122142732,0.108659446,0.127959058,0.127959058,0.244285464,0.261734426,0.116326414,0.116326414,6.599999905,17193,7711,43.49999619,4.967137814,1.861222625,0.476938307,32.3387413,6.5,9.399999619,1.799999952,9.100000381,3.799999952,0.800000012,1.600000024,5.800000191,16.70000076,3.799999952,69.59999847,9.399999619,18.10000038,26,18.89999962,-36,0.004129588,37.4891777,5.842006683,46667,43675,38956,34.16909027,2.52191925
Sharp,Arkansas,"Sharp County, AR",5135,1.996828556,1.550478697,1.609208941,1.632701039,1.603335857,1.556351662,1.550478697,1.538732648,1.51524055,1.532859564,0.640159726,1.691431284,1.709050298,1.667939186,1.644447088,1.714923382,1.720796347,0.370000601,0.416984797,0.416984797,0.411111772,0.375873625,0.387619674,0.364127576,0.370000601,0.422857821,0.305397302,0.364508212,0.364127576,0.375873625,0.405238748,0.405238748,0.370000601,0.375873625,6.699999809,17027,2640,49.90000153,0.258413106,0.552064359,0.569683433,2.084923983,3.299999952,9.199999809,1.299999952,11,7.199999809,1.299999952,3.400000095,4.099999905,25.60000038,3.299999952,83.19999695,10.10000038,13.60000038,23.20000076,29.20000076,235,0.007869854,14.17724609,-20.76570892,33708,31792,31068,41.26379395,6.320838928
Stone,Arkansas,"Stone County, AR",5137,1.495640993,0.791809976,1.071742773,1.079740882,1.039750457,0.959769666,0.935775399,0.887786925,0.879788876,0.887786925,0.399904013,1.023754358,1.055746675,1.047748566,1.047748566,1.031752348,1.007758141,0.247940496,0.263936669,0.287930906,0.247940496,0.207950085,0.215948179,0.215948179,0.231944337,0.463888675,0.159961611,0.479884833,0.207950085,0.207950085,0.223946258,0.231944337,0.207950085,0.231944337,8.300000191,12503,5676,45.20000076,0.079980806,0.311925143,0.207950085,1.703591108,13.89999962,10.30000019,2.900000095,10,4.199999809,0.400000006,2.799999952,4.099999905,25.5,3.700000048,76.5,14.39999962,13.70000076,23.20000076,30.40000153,-137,0.003679117,37.06110764,7.396671295,36162,33091,30486,25.98004913,-3.684387207
Union,Arkansas,"Union County, AR",5139,1.423116922,1.881787062,1.755342841,1.713194847,1.735508561,1.740467072,1.730549932,1.7652601,1.859473348,1.874349236,0.701641321,1.77517724,1.772697926,1.752863646,1.797490954,1.782615185,1.78013587,0.339663804,0.364456773,0.369415373,0.371894687,0.357018888,0.364456773,0.379332572,0.419001341,0.309912235,0.483463079,0.239651337,0.359498203,0.344622403,0.381811857,0.369415373,0.349581003,0.354539603,8.300000191,40334,4164,54.40000153,32.97217941,0.74626863,0.483463109,3.684236526,2.700000048,6.900000095,1.600000024,13.60000038,5.699999809,1.899999976,4.5,7,24.10000038,3.599999905,83.69999695,19.20000076,18.29999924,25.10000038,23,402,0.007189964,34.49523926,-6.034767151,44000,41106,39836,29.30922699,-11.22077942
Van Buren,Arkansas,"Van Buren County, AR",5141,7.251953602,0.361117691,0.47359696,0.467676997,0.467676997,0.432157248,0.432157248,0.449917108,0.432157248,0.443997145,0.266398281,0.503196776,0.526876628,0.47359696,0.47359696,0.526876628,0.526876628,0.106559321,0.106559321,0.112479277,0.082879469,0.082879469,0.076959506,0.05919962,0.065119587,0.343357801,0.05919962,0.322637945,0.124319203,0.124319203,0.112479277,0.112479277,0.11839924,0.124319203,8.300000191,16892,2321,47.70000076,0.065119579,0.37887758,0.23679848,2.888941526,8.300000191,14.19999981,1.899999976,14.80000019,6.800000191,0.100000001,4,6.699999809,22.89999962,4.199999809,84.30000305,13.60000038,14.19999981,23.79999924,29,-178,0.005919962,23.15395355,-29.88471985,36897,34428,34576,34.3376236,-18.7010498
